LINE,SENT DATE
311841,2017-05-19
311850,2017-05-19
311851,2017-05-19
311906,2017-05-19
311965,2017-05-19
312032,2017-05-19
312034,2017-05-19
312045,2017-05-19
312072,2017-05-19
312078,2017-05-19
312169,2017-05-19
312329,2017-05-19
312335,2017-05-19
312344,2017-05-19
312356,2017-05-19
312358,2017-05-19
312400,2017-05-19
312404,2017-05-19
312455,2017-05-19
312571,2017-05-19
312577,2017-05-19
312590,2017-05-19
312591,2017-05-19
312653,2017-05-19
312710,2017-05-19
312728,2017-05-19
312838,2017-05-19
312857,2017-05-19
312858,2017-05-19
312897,2017-05-19
312920,2017-05-19
312924,2017-05-19
312950,2017-05-19
313031,2017-05-19
313540,2017-05-19
313613,2017-05-19
316353,2017-05-19
316355,2017-05-19
309828,2017-05-19
312146,2017-05-19
313553,2017-05-19
313615,2017-05-19
313907,2017-05-19
313992,2017-05-19
314325,2017-05-19
314496,2017-05-19
314567,2017-05-19
314936,2017-05-19
315435,2017-05-19
315809,2017-05-19
316264,2017-05-19
310766,2017-05-19
313028,2017-05-19
314937,2017-05-19
315508,2017-05-19
316525,2017-05-19
316700,2017-05-19
316702,2017-05-19
316704,2017-05-19
316710,2017-05-19
316712,2017-05-19
316715,2017-05-19
316717,2017-05-19
316720,2017-05-19
316776,2017-05-19
316806,2017-05-19
316818,2017-05-19
316829,2017-05-19
316833,2017-05-19
316862,2017-05-19
316887,2017-05-19
316900,2017-05-19
316988,2017-05-19
316992,2017-05-19
316996,2017-05-19
317006,2017-05-19
317127,2017-05-19
317160,2017-05-19
317223,2017-05-19
317393,2017-05-19
317524,2017-05-19
317528,2017-05-19
281465,2017-05-20
307492,2017-05-20
308822,2017-05-20
309490,2017-05-20
310268,2017-05-20
310297,2017-05-20
310378,2017-05-20
311065,2017-05-20
311274,2017-05-20
311676,2017-05-20
311694,2017-05-20
311702,2017-05-20
311790,2017-05-20
311791,2017-05-20
311825,2017-05-20
311909,2017-05-20
312004,2017-05-20
312263,2017-05-20
312439,2017-05-20
312454,2017-05-20
312498,2017-05-20
312523,2017-05-20
312719,2017-05-20
312720,2017-05-20
312741,2017-05-20
312948,2017-05-20
313028,2017-05-20
313029,2017-05-20
313086,2017-05-20
313270,2017-05-20
313274,2017-05-20
313375,2017-05-20
313437,2017-05-20
313652,2017-05-20
313861,2017-05-20
314023,2017-05-20
314374,2017-05-20
314997,2017-05-20
315022,2017-05-20
315044,2017-05-20
315491,2017-05-20
315525,2017-05-20
315560,2017-05-20
315577,2017-05-20
315625,2017-05-20
315651,2017-05-20
315706,2017-05-20
315754,2017-05-20
315891,2017-05-20
316386,2017-05-20
316615,2017-05-20
316666,2017-05-20
293139,2017-05-22
300970,2017-05-22
308605,2017-05-22
309678,2017-05-22
309801,2017-05-22
310044,2017-05-22
310048,2017-05-22
310535,2017-05-22
310541,2017-05-22
310562,2017-05-22
310633,2017-05-22
310656,2017-05-22
310673,2017-05-22
310767,2017-05-22
311052,2017-05-22
311283,2017-05-22
311338,2017-05-22
311345,2017-05-22
311626,2017-05-22
311640,2017-05-22
311771,2017-05-22
311778,2017-05-22
311829,2017-05-22
312039,2017-05-22
312113,2017-05-22
312156,2017-05-22
312299,2017-05-22
312389,2017-05-22
312431,2017-05-22
312445,2017-05-22
312464,2017-05-22
312466,2017-05-22
312469,2017-05-22
312529,2017-05-22
312537,2017-05-22
312561,2017-05-22
312572,2017-05-22
312586,2017-05-22
312610,2017-05-22
312707,2017-05-22
312767,2017-05-22
312782,2017-05-22
312854,2017-05-22
312947,2017-05-22
312958,2017-05-22
313005,2017-05-22
313023,2017-05-22
313037,2017-05-22
313045,2017-05-22
313063,2017-05-22
313070,2017-05-22
313074,2017-05-22
313110,2017-05-22
313160,2017-05-22
313199,2017-05-22
313237,2017-05-22
313240,2017-05-22
313252,2017-05-22
313272,2017-05-22
313295,2017-05-22
313296,2017-05-22
313318,2017-05-22
313319,2017-05-22
313342,2017-05-22
313463,2017-05-22
313469,2017-05-22
313486,2017-05-22
313500,2017-05-22
313522,2017-05-22
313548,2017-05-22
313571,2017-05-22
313614,2017-05-22
313617,2017-05-22
313620,2017-05-22
313696,2017-05-22
313703,2017-05-22
313704,2017-05-22
313755,2017-05-22
313817,2017-05-22
313834,2017-05-22
313850,2017-05-22
313875,2017-05-22
313880,2017-05-22
313886,2017-05-22
313897,2017-05-22
313898,2017-05-22
313950,2017-05-22
313951,2017-05-22
314029,2017-05-22
314032,2017-05-22
314034,2017-05-22
314036,2017-05-22
314039,2017-05-22
314065,2017-05-22
314070,2017-05-22
314084,2017-05-22
314112,2017-05-22
314118,2017-05-22
314119,2017-05-22
314131,2017-05-22
314132,2017-05-22
314217,2017-05-22
314248,2017-05-22
314271,2017-05-22
314275,2017-05-22
314342,2017-05-22
314489,2017-05-22
314666,2017-05-22
314697,2017-05-22
314853,2017-05-22
314859,2017-05-22
314872,2017-05-22
314955,2017-05-22
315027,2017-05-22
315034,2017-05-22
315825,2017-05-22
315864,2017-05-22
316566,2017-05-22
316575,2017-05-22
316794,2017-05-22
316906,2017-05-22
316956,2017-05-22
317129,2017-05-22
310033,2017-05-22
310050,2017-05-22
310296,2017-05-22
311087,2017-05-22
312588,2017-05-22
312850,2017-05-22
313776,2017-05-22
313823,2017-05-22
314004,2017-05-22
314133,2017-05-22
314176,2017-05-22
315388,2017-05-22
315425,2017-05-22
315500,2017-05-22
315503,2017-05-22
315640,2017-05-22
315775,2017-05-22
315846,2017-05-22
316150,2017-05-22
316151,2017-05-22
316249,2017-05-22
316267,2017-05-22
316278,2017-05-22
316612,2017-05-22
316721,2017-05-22
316985,2017-05-22
317219,2017-05-22
317239,2017-05-22
317240,2017-05-22
317314,2017-05-22
317430,2017-05-22
317474,2017-05-22
317486,2017-05-22
317493,2017-05-22
317522,2017-05-22
317579,2017-05-22
317593,2017-05-22
317612,2017-05-22
317614,2017-05-22
317623,2017-05-22
317628,2017-05-22
317642,2017-05-22
317649,2017-05-22
317680,2017-05-22
317683,2017-05-22
317695,2017-05-22
317723,2017-05-22
317726,2017-05-22
317730,2017-05-22
317783,2017-05-22
317839,2017-05-22
317912,2017-05-22
318003,2017-05-22
318156,2017-05-22
318256,2017-05-22
318257,2017-05-22
318260,2017-05-22
318276,2017-05-22
318278,2017-05-22
318279,2017-05-22
318371,2017-05-22
318383,2017-05-22
299818,2017-05-23
313207,2017-05-23
313455,2017-05-23
313476,2017-05-23
313692,2017-05-23
313699,2017-05-23
313791,2017-05-23
313868,2017-05-23
314044,2017-05-23
314088,2017-05-23
314122,2017-05-23
314125,2017-05-23
314128,2017-05-23
314145,2017-05-23
314170,2017-05-23
314188,2017-05-23
314189,2017-05-23
314256,2017-05-23
314276,2017-05-23
314335,2017-05-23
314400,2017-05-23
314425,2017-05-23
314457,2017-05-23
314466,2017-05-23
314650,2017-05-23
314812,2017-05-23
314898,2017-05-23
314903,2017-05-23
314928,2017-05-23
314956,2017-05-23
314959,2017-05-23
315045,2017-05-23
315052,2017-05-23
315088,2017-05-23
315176,2017-05-23
315248,2017-05-23
315357,2017-05-23
315489,2017-05-23
315492,2017-05-23
315632,2017-05-23
315824,2017-05-23
316570,2017-05-23
317590,2017-05-23
317619,2017-05-23
317925,2017-05-23
318424,2017-05-23
309347,2017-05-23
311250,2017-05-23
312712,2017-05-23
312894,2017-05-23
313673,2017-05-23
313838,2017-05-23
314516,2017-05-23
315132,2017-05-23
315594,2017-05-23
315743,2017-05-23
315973,2017-05-23
316250,2017-05-23
316761,2017-05-23
316871,2017-05-23
317002,2017-05-23
317003,2017-05-23
317133,2017-05-23
317216,2017-05-23
317217,2017-05-23
317311,2017-05-23
317321,2017-05-23
317366,2017-05-23
317540,2017-05-23
317828,2017-05-23
317926,2017-05-23
318190,2017-05-23
318326,2017-05-23
318491,2017-05-23
318501,2017-05-23
318503,2017-05-23
318532,2017-05-23
318541,2017-05-23
318573,2017-05-23
318603,2017-05-23
318606,2017-05-23
318607,2017-05-23
318753,2017-05-23
318769,2017-05-23
318804,2017-05-23
308836,2017-05-24
310094,2017-05-24
311118,2017-05-24
311179,2017-05-24
311638,2017-05-24
311650,2017-05-24
312013,2017-05-24
312540,2017-05-24
312545,2017-05-24
312848,2017-05-24
312930,2017-05-24
312932,2017-05-24
313067,2017-05-24
313168,2017-05-24
313171,2017-05-24
313174,2017-05-24
313280,2017-05-24
313304,2017-05-24
313441,2017-05-24
313622,2017-05-24
313626,2017-05-24
313627,2017-05-24
313641,2017-05-24
313662,2017-05-24
313741,2017-05-24
313793,2017-05-24
313795,2017-05-24
313816,2017-05-24
313862,2017-05-24
313899,2017-05-24
313941,2017-05-24
313961,2017-05-24
314063,2017-05-24
314105,2017-05-24
314155,2017-05-24
314167,2017-05-24
314200,2017-05-24
314211,2017-05-24
314249,2017-05-24
314254,2017-05-24
314278,2017-05-24
314326,2017-05-24
314415,2017-05-24
314418,2017-05-24
314492,2017-05-24
314493,2017-05-24
314515,2017-05-24
314571,2017-05-24
314629,2017-05-24
314728,2017-05-24
314784,2017-05-24
314803,2017-05-24
314855,2017-05-24
314856,2017-05-24
314909,2017-05-24
314916,2017-05-24
315000,2017-05-24
315018,2017-05-24
315155,2017-05-24
315174,2017-05-24
315184,2017-05-24
315228,2017-05-24
315254,2017-05-24
315267,2017-05-24
315306,2017-05-24
315367,2017-05-24
315370,2017-05-24
315428,2017-05-24
315441,2017-05-24
315443,2017-05-24
315494,2017-05-24
315569,2017-05-24
315690,2017-05-24
315703,2017-05-24
315810,2017-05-24
315881,2017-05-24
315913,2017-05-24
315973,2017-05-24
316037,2017-05-24
316044,2017-05-24
316047,2017-05-24
316056,2017-05-24
316082,2017-05-24
316097,2017-05-24
316098,2017-05-24
316109,2017-05-24
316124,2017-05-24
316233,2017-05-24
316396,2017-05-24
316444,2017-05-24
316511,2017-05-24
316569,2017-05-24
316577,2017-05-24
316618,2017-05-24
316629,2017-05-24
316699,2017-05-24
316714,2017-05-24
316770,2017-05-24
318558,2017-05-24
318639,2017-05-24
318887,2017-05-24
306034,2017-05-24
311701,2017-05-24
314127,2017-05-24
315257,2017-05-24
315870,2017-05-24
316024,2017-05-24
316115,2017-05-24
316276,2017-05-24
316896,2017-05-24
316974,2017-05-24
317091,2017-05-24
317310,2017-05-24
317353,2017-05-24
317408,2017-05-24
317492,2017-05-24
318828,2017-05-24
318906,2017-05-24
318924,2017-05-24
318933,2017-05-24
318948,2017-05-24
318952,2017-05-24
318981,2017-05-24
318984,2017-05-24
319002,2017-05-24
319009,2017-05-24
319016,2017-05-24
319025,2017-05-24
319026,2017-05-24
319029,2017-05-24
319051,2017-05-24
319056,2017-05-24
319079,2017-05-24
319137,2017-05-24
319140,2017-05-24
319182,2017-05-24
319220,2017-05-24
319293,2017-05-24
319325,2017-05-24
319371,2017-05-24
302952,2017-05-25
311186,2017-05-25
311716,2017-05-25
311743,2017-05-25
311818,2017-05-25
311865,2017-05-25
312352,2017-05-25
312361,2017-05-25
312420,2017-05-25
312505,2017-05-25
312506,2017-05-25
312766,2017-05-25
313454,2017-05-25
313543,2017-05-25
313609,2017-05-25
313671,2017-05-25
313808,2017-05-25
314246,2017-05-25
314459,2017-05-25
314532,2017-05-25
314617,2017-05-25
314650,2017-05-25
314785,2017-05-25
314847,2017-05-25
314858,2017-05-25
314864,2017-05-25
314915,2017-05-25
314917,2017-05-25
314966,2017-05-25
314987,2017-05-25
314990,2017-05-25
315014,2017-05-25
315030,2017-05-25
315049,2017-05-25
315129,2017-05-25
315145,2017-05-25
315173,2017-05-25
315214,2017-05-25
315240,2017-05-25
315266,2017-05-25
315545,2017-05-25
315555,2017-05-25
315579,2017-05-25
315582,2017-05-25
315613,2017-05-25
315788,2017-05-25
315789,2017-05-25
315807,2017-05-25
315862,2017-05-25
315885,2017-05-25
315886,2017-05-25
315892,2017-05-25
315902,2017-05-25
315908,2017-05-25
315999,2017-05-25
316021,2017-05-25
316028,2017-05-25
316029,2017-05-25
316074,2017-05-25
316090,2017-05-25
316094,2017-05-25
316302,2017-05-25
316305,2017-05-25
316310,2017-05-25
316335,2017-05-25
316385,2017-05-25
316416,2017-05-25
316430,2017-05-25
316431,2017-05-25
316470,2017-05-25
316471,2017-05-25
316515,2017-05-25
316582,2017-05-25
316647,2017-05-25
316650,2017-05-25
316653,2017-05-25
316675,2017-05-25
316679,2017-05-25
316687,2017-05-25
316709,2017-05-25
316751,2017-05-25
316764,2017-05-25
316813,2017-05-25
316937,2017-05-25
316964,2017-05-25
317012,2017-05-25
317078,2017-05-25
317094,2017-05-25
317100,2017-05-25
317174,2017-05-25
317178,2017-05-25
317196,2017-05-25
317243,2017-05-25
317264,2017-05-25
317268,2017-05-25
317317,2017-05-25
317322,2017-05-25
317396,2017-05-25
317406,2017-05-25
317418,2017-05-25
317476,2017-05-25
317529,2017-05-25
317570,2017-05-25
317856,2017-05-25
317980,2017-05-25
318142,2017-05-25
318693,2017-05-25
319000,2017-05-25
319340,2017-05-25
318943,2017-05-25
319046,2017-05-25
319473,2017-05-25
319481,2017-05-25
319510,2017-05-25
319623,2017-05-25
319626,2017-05-25
319654,2017-05-25
319702,2017-05-25
319704,2017-05-25
319741,2017-05-25
319751,2017-05-25
313225,2017-05-25
313655,2017-05-25
314024,2017-05-25
314146,2017-05-25
315351,2017-05-25
315352,2017-05-25
315868,2017-05-25
316739,2017-05-25
317258,2017-05-25
317344,2017-05-25
317483,2017-05-25
317639,2017-05-25
317641,2017-05-25
317713,2017-05-25
317796,2017-05-25
317838,2017-05-25
318068,2017-05-25
318273,2017-05-25
318292,2017-05-25
319146,2017-05-25
319219,2017-05-25
319508,2017-05-25
319669,2017-05-25
319767,2017-05-25
319767,2017-05-25
308813,2017-05-26
311570,2017-05-26
311576,2017-05-26
311877,2017-05-26
312595,2017-05-26
312936,2017-05-26
312984,2017-05-26
313002,2017-05-26
313193,2017-05-26
313197,2017-05-26
313208,2017-05-26
313211,2017-05-26
313242,2017-05-26
313508,2017-05-26
313694,2017-05-26
314003,2017-05-26
314074,2017-05-26
314434,2017-05-26
314709,2017-05-26
314802,2017-05-26
314840,2017-05-26
315111,2017-05-26
315208,2017-05-26
315363,2017-05-26
315368,2017-05-26
315431,2017-05-26
315647,2017-05-26
315675,2017-05-26
316239,2017-05-26
316262,2017-05-26
316381,2017-05-26
316478,2017-05-26
316509,2017-05-26
316621,2017-05-26
316705,2017-05-26
316832,2017-05-26
317066,2017-05-26
317070,2017-05-26
317079,2017-05-26
317175,2017-05-26
317270,2017-05-26
317281,2017-05-26
317313,2017-05-26
317316,2017-05-26
317318,2017-05-26
317452,2017-05-26
317462,2017-05-26
317498,2017-05-26
317538,2017-05-26
317558,2017-05-26
317588,2017-05-26
317594,2017-05-26
317690,2017-05-26
317809,2017-05-26
317983,2017-05-26
318189,2017-05-26
318217,2017-05-26
318555,2017-05-26
319073,2017-05-26
319561,2017-05-26
319617,2017-05-26
319640,2017-05-26
319699,2017-05-26
319701,2017-05-26
314620,2017-05-26
314823,2017-05-26
315644,2017-05-26
316070,2017-05-26
316627,2017-05-26
316995,2017-05-26
317080,2017-05-26
317113,2017-05-26
317136,2017-05-26
317206,2017-05-26
317273,2017-05-26
317280,2017-05-26
317354,2017-05-26
317420,2017-05-26
317748,2017-05-26
318535,2017-05-26
318648,2017-05-26
318659,2017-05-26
318853,2017-05-26
319125,2017-05-26
319246,2017-05-26
319266,2017-05-26
319273,2017-05-26
319338,2017-05-26
319466,2017-05-26
319498,2017-05-26
319509,2017-05-26
319894,2017-05-26
319920,2017-05-26
319932,2017-05-26
319956,2017-05-26
319958,2017-05-26
320024,2017-05-26
320063,2017-05-26
320189,2017-05-26
320192,2017-05-26
320194,2017-05-26
S01699,2017-05-26
302975,2017-05-27
309835,2017-05-27
310236,2017-05-27
311135,2017-05-27
312985,2017-05-27
313508,2017-05-27
313636,2017-05-27
315109,2017-05-27
315163,2017-05-27
315407,2017-05-27
315874,2017-05-27
316219,2017-05-27
316243,2017-05-27
316265,2017-05-27
316352,2017-05-27
316366,2017-05-27
316467,2017-05-27
316524,2017-05-27
316625,2017-05-27
316958,2017-05-27
317033,2017-05-27
317107,2017-05-27
317236,2017-05-27
317251,2017-05-27
317300,2017-05-27
317346,2017-05-27
317383,2017-05-27
317500,2017-05-27
317610,2017-05-27
317613,2017-05-27
317617,2017-05-27
317698,2017-05-27
317699,2017-05-27
317706,2017-05-27
317737,2017-05-27
317763,2017-05-27
317810,2017-05-27
318151,2017-05-27
318270,2017-05-27
318384,2017-05-27
318422,2017-05-27
318664,2017-05-27
318700,2017-05-27
318863,2017-05-27
319549,2017-05-27
319865,2017-05-27
S01696,2017-05-27
S01702,2017-05-27
S01709,2017-05-27
314579,2017-05-27
315552,2017-05-27
316784,2017-05-27
316930,2017-05-27
317266,2017-05-27
317309,2017-05-27
317439,2017-05-27
317666,2017-05-27
318200,2017-05-27
318390,2017-05-27
319098,2017-05-27
319405,2017-05-27
319566,2017-05-27
319646,2017-05-27
319885,2017-05-27
319886,2017-05-27
320059,2017-05-27
320182,2017-05-27
320365,2017-05-27
313926,2017-05-29
315056,2017-05-29
315124,2017-05-29
315183,2017-05-29
315905,2017-05-29
316563,2017-05-29
317330,2017-05-29
317376,2017-05-29
317409,2017-05-29
317820,2017-05-29
317922,2017-05-29
318528,2017-05-29
318568,2017-05-29
318751,2017-05-29
319323,2017-05-29
319415,2017-05-29
319435,2017-05-29
319919,2017-05-29
320177,2017-05-29
320294,2017-05-29
S01704,2017-05-29
S01710,2017-05-29
320387,2017-05-30
320427,2017-05-30
320434,2017-05-30
320463,2017-05-30
320514,2017-05-30
320696,2017-05-30
320763,2017-05-30
320783,2017-05-30
320786,2017-05-30
320786,2017-05-30
320787,2017-05-30
320898,2017-05-30
320903,2017-05-30
320919,2017-05-30
320928,2017-05-30
320929,2017-05-30
320936,2017-05-30
321049,2017-05-30
321050,2017-05-30
302969,2017-05-31
313180,2017-05-31
313243,2017-05-31
313796,2017-05-31
313821,2017-05-31
314068,2017-05-31
314141,2017-05-31
314406,2017-05-31
314435,2017-05-31
314503,2017-05-31
314841,2017-05-31
315038,2017-05-31
315041,2017-05-31
315434,2017-05-31
315437,2017-05-31
315583,2017-05-31
315825,2017-05-31
316009,2017-05-31
316085,2017-05-31
316360,2017-05-31
316994,2017-05-31
317015,2017-05-31
317067,2017-05-31
317093,2017-05-31
317140,2017-05-31
317210,2017-05-31
317250,2017-05-31
317415,2017-05-31
317434,2017-05-31
317447,2017-05-31
317455,2017-05-31
317494,2017-05-31
317577,2017-05-31
317630,2017-05-31
317707,2017-05-31
317740,2017-05-31
317784,2017-05-31
317802,2017-05-31
317831,2017-05-31
317836,2017-05-31
317924,2017-05-31
318123,2017-05-31
318157,2017-05-31
318240,2017-05-31
318247,2017-05-31
318262,2017-05-31
318296,2017-05-31
318335,2017-05-31
318395,2017-05-31
318414,2017-05-31
318418,2017-05-31
318449,2017-05-31
318459,2017-05-31
318486,2017-05-31
318509,2017-05-31
318623,2017-05-31
318630,2017-05-31
318662,2017-05-31
318663,2017-05-31
318679,2017-05-31
318705,2017-05-31
318739,2017-05-31
318746,2017-05-31
318789,2017-05-31
318798,2017-05-31
318831,2017-05-31
318860,2017-05-31
318864,2017-05-31
318868,2017-05-31
318888,2017-05-31
318899,2017-05-31
318919,2017-05-31
319110,2017-05-31
319119,2017-05-31
319121,2017-05-31
319153,2017-05-31
319154,2017-05-31
319163,2017-05-31
319164,2017-05-31
319195,2017-05-31
319222,2017-05-31
319225,2017-05-31
319268,2017-05-31
319280,2017-05-31
319282,2017-05-31
319353,2017-05-31
319373,2017-05-31
319454,2017-05-31
319455,2017-05-31
319457,2017-05-31
319471,2017-05-31
319575,2017-05-31
319774,2017-05-31
319887,2017-05-31
319957,2017-05-31
319997,2017-05-31
314016,2017-05-31
316836,2017-05-31
317289,2017-05-31
317375,2017-05-31
318361,2017-05-31
318567,2017-05-31
318889,2017-05-31
319357,2017-05-31
319584,2017-05-31
320257,2017-05-31
320393,2017-05-31
320410,2017-05-31
320426,2017-05-31
320483,2017-05-31
320535,2017-05-31
320724,2017-05-31
320807,2017-05-31
320887,2017-05-31
321009,2017-05-31
321011,2017-05-31
321068,2017-05-31
321098,2017-05-31
321099,2017-05-31
321137,2017-05-31
321190,2017-05-31
321274,2017-05-31
321276,2017-05-31
321281,2017-05-31
321289,2017-05-31
321309,2017-05-31
321334,2017-05-31
321347,2017-05-31
321363,2017-05-31
321365,2017-05-31
321384,2017-05-31
321474,2017-05-31
321479,2017-05-31
321489,2017-05-31
321520,2017-05-31
321540,2017-05-31
313439,2017-06-01
313819,2017-06-01
313831,2017-06-01
313865,2017-06-01
313955,2017-06-01
314091,2017-06-01
314621,2017-06-01
314744,2017-06-01
315050,2017-06-01
315393,2017-06-01
315652,2017-06-01
315941,2017-06-01
315967,2017-06-01
316016,2017-06-01
316201,2017-06-01
316344,2017-06-01
316479,2017-06-01
316652,2017-06-01
316718,2017-06-01
316777,2017-06-01
316785,2017-06-01
316968,2017-06-01
316981,2017-06-01
317134,2017-06-01
317222,2017-06-01
317237,2017-06-01
317303,2017-06-01
317347,2017-06-01
317363,2017-06-01
317496,2017-06-01
317510,2017-06-01
317559,2017-06-01
317616,2017-06-01
317620,2017-06-01
317636,2017-06-01
317637,2017-06-01
317687,2017-06-01
317703,2017-06-01
317833,2017-06-01
317876,2017-06-01
318058,2017-06-01
318061,2017-06-01
318140,2017-06-01
318386,2017-06-01
318425,2017-06-01
318534,2017-06-01
318596,2017-06-01
318626,2017-06-01
318761,2017-06-01
318816,2017-06-01
318841,2017-06-01
318914,2017-06-01
318950,2017-06-01
318954,2017-06-01
319053,2017-06-01
319069,2017-06-01
319118,2017-06-01
319138,2017-06-01
319156,2017-06-01
319162,2017-06-01
319165,2017-06-01
319224,2017-06-01
319230,2017-06-01
319256,2017-06-01
319330,2017-06-01
319336,2017-06-01
319337,2017-06-01
319350,2017-06-01
319355,2017-06-01
319372,2017-06-01
319399,2017-06-01
319507,2017-06-01
319517,2017-06-01
319538,2017-06-01
319547,2017-06-01
319574,2017-06-01
319678,2017-06-01
319683,2017-06-01
319684,2017-06-01
319689,2017-06-01
319715,2017-06-01
319745,2017-06-01
319799,2017-06-01
319809,2017-06-01
319884,2017-06-01
319975,2017-06-01
319987,2017-06-01
320015,2017-06-01
320103,2017-06-01
320188,2017-06-01
320191,2017-06-01
320202,2017-06-01
320212,2017-06-01
320231,2017-06-01
320258,2017-06-01
320280,2017-06-01
320449,2017-06-01
320472,2017-06-01
320644,2017-06-01
320653,2017-06-01
320785,2017-06-01
320806,2017-06-01
320910,2017-06-01
321077,2017-06-01
321142,2017-06-01
321224,2017-06-01
321231,2017-06-01
321351,2017-06-01
321442,2017-06-01
321684,2017-06-01
321794,2017-06-01
321825,2017-06-01
321832,2017-06-01
321845,2017-06-01
321885,2017-06-01
321997,2017-06-01
S01695,2017-06-01
S01706,2017-06-01
S01711,2017-06-01
293901,2017-06-02
314913,2017-06-02
315108,2017-06-02
315632,2017-06-02
315778,2017-06-02
316088,2017-06-02
316544,2017-06-02
317104,2017-06-02
317648,2017-06-02
317859,2017-06-02
317947,2017-06-02
318055,2017-06-02
318115,2017-06-02
318209,2017-06-02
318750,2017-06-02
318756,2017-06-02
318773,2017-06-02
318983,2017-06-02
319044,2017-06-02
319072,2017-06-02
319100,2017-06-02
319113,2017-06-02
319226,2017-06-02
319253,2017-06-02
319255,2017-06-02
319262,2017-06-02
319264,2017-06-02
319354,2017-06-02
319441,2017-06-02
319461,2017-06-02
319472,2017-06-02
319474,2017-06-02
319511,2017-06-02
319514,2017-06-02
319585,2017-06-02
319642,2017-06-02
319711,2017-06-02
319855,2017-06-02
319934,2017-06-02
319940,2017-06-02
319964,2017-06-02
320014,2017-06-02
320029,2017-06-02
320124,2017-06-02
320129,2017-06-02
320131,2017-06-02
320223,2017-06-02
320230,2017-06-02
320247,2017-06-02
320264,2017-06-02
320282,2017-06-02
320357,2017-06-02
320401,2017-06-02
320428,2017-06-02
320455,2017-06-02
320461,2017-06-02
320475,2017-06-02
320499,2017-06-02
320572,2017-06-02
320600,2017-06-02
320643,2017-06-02
320672,2017-06-02
320689,2017-06-02
320712,2017-06-02
320738,2017-06-02
320766,2017-06-02
320790,2017-06-02
320821,2017-06-02
320971,2017-06-02
320981,2017-06-02
320994,2017-06-02
321044,2017-06-02
321145,2017-06-02
321196,2017-06-02
321410,2017-06-02
321478,2017-06-02
321535,2017-06-02
321564,2017-06-02
321749,2017-06-02
321900,2017-06-02
322053,2017-06-02
322123,2017-06-02
322124,2017-06-02
322179,2017-06-02
322191,2017-06-02
322305,2017-06-02
S01697,2017-06-02
S01701,2017-06-02
S01707,2017-06-02
313434,2017-06-03
314857,2017-06-03
314978,2017-06-03
315009,2017-06-03
315032,2017-06-03
315033,2017-06-03
316349,2017-06-03
316769,2017-06-03
317199,2017-06-03
317656,2017-06-03
318059,2017-06-03
318066,2017-06-03
318475,2017-06-03
318526,2017-06-03
318527,2017-06-03
318560,2017-06-03
318785,2017-06-03
318825,2017-06-03
318866,2017-06-03
318867,2017-06-03
318985,2017-06-03
319004,2017-06-03
319115,2017-06-03
319565,2017-06-03
319778,2017-06-03
319783,2017-06-03
319784,2017-06-03
319989,2017-06-03
319991,2017-06-03
320183,2017-06-03
320241,2017-06-03
320260,2017-06-03
320435,2017-06-03
320471,2017-06-03
320508,2017-06-03
320547,2017-06-03
320551,2017-06-03
320561,2017-06-03
320569,2017-06-03
320570,2017-06-03
320575,2017-06-03
320601,2017-06-03
320611,2017-06-03
320623,2017-06-03
320668,2017-06-03
320732,2017-06-03
320809,2017-06-03
320864,2017-06-03
320899,2017-06-03
320902,2017-06-03
320930,2017-06-03
321027,2017-06-03
321107,2017-06-03
321131,2017-06-03
321139,2017-06-03
321160,2017-06-03
321189,2017-06-03
321308,2017-06-03
321461,2017-06-03
321491,2017-06-03
321547,2017-06-03
321673,2017-06-03
321688,2017-06-03
321761,2017-06-03
321942,2017-06-03
321943,2017-06-03
321982,2017-06-03
322012,2017-06-03
322134,2017-06-03
322180,2017-06-03
322201,2017-06-03
322581,2017-06-03
322671,2017-06-03
311815,2017-06-05
313652,2017-06-05
313786,2017-06-05
316748,2017-06-05
317185,2017-06-05
317370,2017-06-05
317702,2017-06-05
318057,2017-06-05
318347,2017-06-05
318597,2017-06-05
318634,2017-06-05
318752,2017-06-05
318991,2017-06-05
319081,2017-06-05
319333,2017-06-05
319361,2017-06-05
319421,2017-06-05
319452,2017-06-05
319779,2017-06-05
319829,2017-06-05
319992,2017-06-05
319994,2017-06-05
320025,2017-06-05
320157,2017-06-05
320186,2017-06-05
320225,2017-06-05
320243,2017-06-05
320458,2017-06-05
320511,2017-06-05
320549,2017-06-05
320557,2017-06-05
320579,2017-06-05
320657,2017-06-05
320729,2017-06-05
320791,2017-06-05
320804,2017-06-05
320808,2017-06-05
321030,2017-06-05
321103,2017-06-05
321104,2017-06-05
321108,2017-06-05
321178,2017-06-05
321187,2017-06-05
321198,2017-06-05
321223,2017-06-05
321328,2017-06-05
321350,2017-06-05
321353,2017-06-05
321360,2017-06-05
321450,2017-06-05
321455,2017-06-05
321532,2017-06-05
321548,2017-06-05
321634,2017-06-05
321683,2017-06-05
321696,2017-06-05
321714,2017-06-05
321783,2017-06-05
321784,2017-06-05
321788,2017-06-05
321798,2017-06-05
321870,2017-06-05
321902,2017-06-05
321936,2017-06-05
321971,2017-06-05
321980,2017-06-05
322010,2017-06-05
322024,2017-06-05
322170,2017-06-05
322187,2017-06-05
322204,2017-06-05
322209,2017-06-05
322341,2017-06-05
322381,2017-06-05
322446,2017-06-05
322528,2017-06-05
322563,2017-06-05
322567,2017-06-05
322578,2017-06-05
