utm_campaign,product
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_AXIS-SURREALDREAMER-MIDHEAVEN-KLARA,AXIS
CONTEMPORARY-RE_USA-AUS_ALL_28-45_VISITED-LAST-30-DAYS_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,HARMONY
PROM_NZ_ALL_16-20_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,SIRIUS
PROM_NZ_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER-COPYTEST_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,DRAGONEYES
BRIDESMAID_AUS_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE,MAE
BRIDESMAID_AUS_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER,CINDY
BRIDESMAID_AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JULIANNE-YVETTE-LACEY-ARIEL,JULIANNE
BRIDESMAID_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER,CINDY
BRIDESMAID_USA-AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_EVE-SOPHIE-WINNIE-LILY,EVE
CONTEMPORARY-RE_AUS_ALL_20-35_SPRING-RACING-TARGET-ALL_ALL_CAROUSEL_PRODUCT_FLORALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_LIBERTY-ECHO-JUNIPER-GYPSY,LIBERTY
CONTEMPORARY-RE_AUS_ALL_20-35_SPRING-RACING-TARGET-ALL_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,VERONIKA
BRIDESMAID_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE,MAE
PROM_NZ_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_AXIS-SURREALDREAMER-MIDHEAVEN-KLARA,AXIS
BRIDESMAID_AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_EVE-SOPHIE-WINNIE-LILY,EVE
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-EQUAL-PAY-DAY-TARGET-ALL_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,VERONIKA
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_EQUAL-PAY-DAY_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,DRAGONEYES
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_EQUAL-PAY-DAY_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,SIRIUS
BRIDESMAID_USA-AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JULIANNE-YVETTE-LACEY-ARIEL,JULIANNE
BRIDAL_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GEORGIA-VENICE-HANNE-VIOLETTE,GEORGIA
BRIDAL_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JENNA-SPRING-LYNN-LOSFELIZ,JENNA
CONTEMPORARY_USA-AUS_ALL_28-45_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-WHITES_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LOTTIE-HAIM-RODEO-LAUREL,LOTTIE
CONTEMPORARY_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GEORGIA-VENICE-HANNE-VIOLETTE,GEORGIA
CONTEMPORARY_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JENNA-SPRING-LYNN-LOSFELIZ,JENNA
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-VIDEO-ENGAGEMENT-AUDIENCE_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,ALLEGRA
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-VIDEO-ENGAGEMENT-AUDIENCE_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,DRAGONEYES
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-VIDEO-ENGAGEMENT-AUDIENCE_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,ZEPHRYA
PROM_AUS_ALL_16-20_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL-LP-TEST_CAROUSEL_INFLUENCER_BRAND_CATEGORY-PDP_DRESSES_BACKLESSHAVEN-NIKITA-EVERETTLACE-DELANEY,BACKLESSHAVEN
PROM_AUS_ALL_16-20_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-LP-TEST_CAROUSEL_PRODUCT_BRAND_CATEGORY-PDP_DRESSES_PISCES-VIRGO-APHELION-SOLSTICE-BLUEMOON,VIRGO
PROM_AUS_ALL_16-20_NA_ALL_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,PISCES
CONTEMPORARY_USA-AUS_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_HOLIDAY-TEASER_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_BOULEVARD-BEVERLY-LINDA-FIGUEROA,BOULEVARD
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_EVERETTE-LACE-BACKLESSHAVEN-ROSEMARY,EVERETTE
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_ANTARES-CLAUDIE-PILA-TAURUS,ANTARES
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,ANDROMEDA
CONTEMPORARY_AUS_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIENNA-COLLINS-CLEOPATRA-VILMA,SIENNA
CONTEMPORARY_USA_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_CHARMIAN-VILMA-KYE-TAWNEY,CHARMIAN
CONTEMPORARY_USA_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIENNA-COLLINS-CLEOPATRA-VILMA,SIENNA
CONTEMPORARY_AUS_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIENNE-COLLINS-CLEOPATRA-VILMA,SIENNE
CONTEMPORARY_AUS_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_CHARMIAN-VILMA-KYE-TAWNEY,CHARMIAN
CONTEMPORARY_USA_ALL_26-45_LOOKALIKE-ADD-TO-CART_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_CHARMIAN-VILMA-KYE-TAWNEY,CHARMIAN
CONTEMPORARY_USA_ALL_26-45_CONTEMPORARY_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIENNE-COLLINS-CLEOPATRA-VILMA,SIENNE
CONTEMPORARY_USA_ALL_26-45_LOOKALIKE-ADD-TO-CART_ALL_CAROUSEL_PRODUCT_NEW-ARRIVALS-COCKTAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIENNA-COLLINS-CLEOPATRA-VILMA,SIENNA
PROM_USA_ALL_16_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE,SATELLITE
PROM_USA_EC_17_NA_M_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES,ARA
PROM_USA_EC_18_NA_M_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES,ARA
PROM_USA_WC_18_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA,BOREALIS
CONTEMPORARY_AUS_ALL_26-35_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_AUS_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_26-35_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY-DAY_US_NA_26-35_FRIENDS-OF-ENGAGED_ALL_CAROUSEL_PRODUCT_WEDDING-GUEST_CAROUSEL_PRODUCT_NA_PDP_DRESSES_QUASAR-OLSEN-DEVILLE-AURELIA-DREAMABOUTME-DELPHINE-LUCID,DREAMABOUTME
CONTEMPORARY-NIGHT_AUS_NA_ALL_NA_ALL_CAROUSEL_PRODUCT_EVENING_CAROUSEL_PRODUCT_NA_PDP_DRESSES_AXIS-LYRA-TWILIGHT-PISCES-IRVINE-SATTELITE,PISCES
PROM__EC_17_NA_D_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,GALACTIC
PROM__EC_17_NA_M_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,GALACTIC
PROM__EC_18_NA_M_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,GALACTIC
PROM__WC_18_NA_D_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,GALACTIC
PROM__WC_18_NA_M_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,GALACTIC
PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA,BOREALIS
PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES,ARA
PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE,SATELLITE
PROM_USA_EC_17_NA_D_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA,BOREALIS
PROM_USA_WC_18_NA_D_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE,SATELLITE
PROM-RE_USA_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-BARBIE_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_BARBIE-DRESSES_CELESTINE-DIPPER-TWILIGHT-EVERETT-IRVINE-ELEGANTLACE,EVERETT
PROM-RE_USA_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-JASMINE_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_JASMINE-DRESSES_PISCES-VIRGO-PILA-AXIS-PISCES-SURREALDREAMER,AXIS
PROM-RE_USA_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-LAUREN_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_LAUREN-DRESSES_MERIDIAN-NIKITA-BACKLESSHAVEN-WINSLOW-MIDHEAVEN-BACKLESSSTARLET,WINSLOW
PROM-RE_USA_ALL_17-19_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE,SATELLITE
CONTEMPORARY_USA_ALL_25-37_LOOKALIKE_M_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
PROM_USA_ALL_17-18_PROM_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-BARBIE_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_BARBIE-DRESSES_CELESTINE-DIPPER-TWILIGHT-EVERETT-IRVINE-ELEGANTLACE,EVERETT
PROM_USA_ALL_17-18_PROM_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-JASMINE_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_JASMINE-DRESSES_PISCES-VIRGO-PILA-AXIS-PISCES-SURREALDREAMER,AXIS
PROM_USA_EC_17_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE,SATELLITE
PROM-RE_USA_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCERSTILL-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-BARBIE_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_BARBIE-DRESSES_CELESTINE-DIPPER-TWILIGHT-EVERETT-IRVINE-ELEGANTLACE,EVERETT
PROM-RE_USA_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCERSTILL-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-JASMINE_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_JASMINE-DRESSES_PISCES-VIRGO-PILA-AXIS-PISCES-SURREALDREAMER,AXIS
PROM-RE_USA_ALL_17-19_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA,BOREALIS
PROM-RE_USA_ALL_17-19_NA_M_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES,ARA
CONTEMPORARY_USA_ALL_25-39_LOOKALIKE_M_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
PROM_USA_EC_18_NA_D_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA,BOREALIS
PROM-RE_USA_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCERSTILL-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-LAUREN_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_LAUREN-DRESSES_MERIDIAN-NIKITA-BACKLESSHAVEN-WINSLOW-MIDHEAVEN-BACKLESSSTARLET,WINSLOW
CONTEMPORARY_AUS_ALL_25-40_LOOKALIKE_M_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_26-35_LOOKALIKE_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_BEST SELLERS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JO-TILBURY-LENAH-LUCID,TILBURY
PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_CLAUDIE-SATELLITE-AXIS-ROSEWATER,SATELLITE
PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_NEW ARRIVALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_RINGWALD-GEMINI-VALENTINA-LIESL-DEVILLE,VALENTINA
PROM_USA_EC_17_NA_D_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE,SATELLITE
PROM_USA_ALL_17-18_PROM_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-LAUREN_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_LAUREN-DRESSES_MERIDIAN-NIKITA-BACKLESSHAVEN-WINSLOW-MIDHEAVEN-BACKLESSSTARLET,WINSLOW
CONTEMPORARY_AUS_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,MAQUINO
CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON,RINGWALD
CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,DEVILLE
PROM_USA_ALL_16-19_NA_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-BARBARA_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_BARBARA-DRESSES_URSA-FALLFROMHEAVEN-TAURUS-SORRENTO-CLAUDIE-KEATONTWOPIECE,SORRENTO
